,Unnamed: 0,file_name,class,x1,y1,x2,y2
421,421,2007_002268.jpg,sofa,5.0,187.0,492.0,374.0
422,422,2007_002273.jpg,horse,115.0,50.0,189.0,180.0
423,423,2007_002273.jpg,person,120.0,13.0,185.0,117.0
424,424,2007_002281.jpg,car,0.0,29.0,386.0,212.0
425,425,2007_002281.jpg,person,188.0,53.0,213.0,95.0
426,426,2007_002284.jpg,pottedplant,17.0,0.0,105.0,87.0
427,427,2007_002284.jpg,pottedplant,0.0,39.0,24.0,83.0
428,428,2007_002284.jpg,pottedplant,119.0,18.0,215.0,115.0
429,429,2007_002284.jpg,pottedplant,175.0,47.0,233.0,124.0
430,430,2007_002284.jpg,pottedplant,168.0,120.0,239.0,242.0
431,431,2007_002284.jpg,pottedplant,109.0,277.0,249.0,492.0
432,432,2007_002293.jpg,person,1.0,46.0,263.0,499.0
433,433,2007_002293.jpg,person,86.0,130.0,286.0,499.0
435,435,2007_002361.jpg,pottedplant,20.0,198.0,147.0,485.0
436,436,2007_002361.jpg,person,293.0,295.0,374.0,499.0
437,437,2007_002368.jpg,sofa,40.0,223.0,74.0,276.0
438,438,2007_002368.jpg,sofa,283.0,315.0,332.0,499.0
439,439,2007_002368.jpg,chair,33.0,268.0,111.0,386.0
440,440,2007_002368.jpg,chair,182.0,273.0,271.0,390.0
441,441,2007_002368.jpg,diningtable,134.0,262.0,255.0,402.0
442,442,2007_002370.jpg,person,453.0,189.0,464.0,209.0
443,443,2007_002370.jpg,person,460.0,188.0,473.0,208.0
444,444,2007_002370.jpg,car,394.0,188.0,431.0,207.0
445,445,2007_002370.jpg,car,354.0,173.0,390.0,212.0
446,446,2007_002376.jpg,aeroplane,0.0,31.0,457.0,223.0
447,447,2007_002378.jpg,person,183.0,9.0,383.0,304.0
448,448,2007_002378.jpg,pottedplant,0.0,1.0,195.0,295.0
449,449,2007_002378.jpg,pottedplant,241.0,98.0,499.0,366.0
450,450,2007_002378.jpg,pottedplant,304.0,11.0,499.0,371.0
451,451,2007_002378.jpg,pottedplant,359.0,29.0,499.0,357.0
452,452,2007_002378.jpg,pottedplant,116.0,36.0,169.0,163.0
453,453,2007_002387.jpg,cow,245.0,169.0,341.0,243.0
454,454,2007_002387.jpg,person,219.0,152.0,249.0,251.0
455,455,2007_002387.jpg,person,193.0,127.0,213.0,165.0
456,456,2007_002387.jpg,person,159.0,129.0,187.0,166.0
457,457,2007_002400.jpg,bird,1.0,26.0,304.0,498.0
458,458,2007_002403.jpg,person,315.0,113.0,333.0,159.0
459,459,2007_002403.jpg,bird,372.0,181.0,406.0,225.0
460,460,2007_002403.jpg,boat,282.0,29.0,393.0,173.0
461,461,2007_002412.jpg,bird,273.0,180.0,304.0,219.0
462,462,2007_002412.jpg,bird,209.0,198.0,246.0,239.0
463,463,2007_002426.jpg,person,94.0,33.0,492.0,284.0
464,464,2007_002426.jpg,sofa,37.0,1.0,247.0,115.0
469,469,2007_002462.jpg,train,53.0,74.0,499.0,157.0
470,470,2007_002470.jpg,cat,22.0,85.0,416.0,461.0
471,471,2007_002488.jpg,person,109.0,74.0,280.0,442.0
472,472,2007_002488.jpg,motorbike,10.0,225.0,374.0,499.0
475,475,2007_002545.jpg,person,74.0,42.0,205.0,495.0
476,476,2007_002545.jpg,bottle,180.0,61.0,210.0,131.0
477,477,2007_002545.jpg,sofa,2.0,26.0,247.0,393.0
478,478,2007_002545.jpg,sofa,241.0,76.0,374.0,279.0
479,479,2007_002565.jpg,train,0.0,18.0,459.0,347.0
480,480,2007_002565.jpg,person,257.0,174.0,333.0,335.0
485,485,2007_002618.jpg,sheep,16.0,19.0,482.0,342.0
486,486,2007_002619.jpg,aeroplane,25.0,14.0,344.0,475.0
487,487,2007_002624.jpg,person,108.0,141.0,280.0,374.0
488,488,2007_002624.jpg,person,253.0,149.0,359.0,255.0
489,489,2007_002624.jpg,diningtable,216.0,244.0,499.0,374.0
493,493,2007_002643.jpg,car,0.0,50.0,88.0,151.0
494,494,2007_002643.jpg,person,406.0,56.0,452.0,173.0
495,495,2007_002643.jpg,person,179.0,101.0,280.0,206.0
496,496,2007_002643.jpg,motorbike,180.0,132.0,301.0,281.0
497,497,2007_002648.jpg,sheep,103.0,156.0,301.0,371.0
498,498,2007_002648.jpg,sheep,238.0,147.0,349.0,224.0
499,499,2007_002648.jpg,sheep,37.0,99.0,254.0,266.0
500,500,2007_002668.jpg,diningtable,85.0,311.0,498.0,373.0
