,file_name,class,x1,y1,x2,y2
110,2007_000720.jpg,dog,216.0,117.0,304.0,262.0
111,2007_000727.jpg,bus,88.0,322.0,272.0,435.0
112,2007_000727.jpg,car,271.0,368.0,322.0,387.0
113,2007_000727.jpg,car,1.0,379.0,88.0,434.0
114,2007_000727.jpg,person,332.0,355.0,357.0,437.0
115,2007_000727.jpg,person,318.0,356.0,340.0,423.0
116,2007_000727.jpg,person,353.0,362.0,374.0,413.0
117,2007_000727.jpg,car,48.0,366.0,89.0,388.0
118,2007_000727.jpg,car,112.0,137.0,159.0,163.0
119,2007_000733.jpg,person,47.0,24.0,272.0,382.0
120,2007_000733.jpg,motorbike,102.0,200.0,447.0,434.0
121,2007_000738.jpg,aeroplane,0.0,123.0,495.0,234.0
122,2007_000762.jpg,diningtable,0.0,188.0,499.0,374.0
123,2007_000762.jpg,bottle,28.0,151.0,117.0,374.0
124,2007_000762.jpg,person,381.0,60.0,499.0,260.0
125,2007_000762.jpg,person,341.0,141.0,392.0,201.0
126,2007_000762.jpg,person,142.0,126.0,265.0,222.0
127,2007_000762.jpg,person,198.0,139.0,219.0,186.0
128,2007_000762.jpg,person,3.0,21.0,123.0,251.0
129,2007_000762.jpg,person,2.0,248.0,173.0,327.0
130,2007_000768.jpg,bus,368.0,102.0,474.0,282.0
131,2007_000768.jpg,bus,32.0,45.0,368.0,329.0
132,2007_000783.jpg,person,200.0,56.0,324.0,258.0
133,2007_000783.jpg,horse,111.0,99.0,440.0,408.0
134,2007_000793.jpg,person,288.0,99.0,315.0,182.0
135,2007_000793.jpg,person,240.0,110.0,269.0,179.0
136,2007_000793.jpg,person,217.0,106.0,235.0,177.0
137,2007_000793.jpg,person,401.0,66.0,466.0,258.0
138,2007_000793.jpg,person,64.0,109.0,83.0,160.0
139,2007_000793.jpg,person,95.0,106.0,113.0,158.0
140,2007_000793.jpg,person,99.0,77.0,189.0,281.0
141,2007_000793.jpg,person,272.0,102.0,294.0,181.0
142,2007_000793.jpg,bicycle,150.0,159.0,309.0,279.0
143,2007_000793.jpg,bus,1.0,79.0,50.0,134.0
144,2007_000799.jpg,horse,94.0,22.0,499.0,440.0
145,2007_000799.jpg,person,229.0,224.0,499.0,440.0
146,2007_000804.jpg,chair,93.0,242.0,152.0,303.0
147,2007_000804.jpg,chair,31.0,351.0,125.0,490.0
148,2007_000804.jpg,sofa,190.0,264.0,331.0,469.0
149,2007_000807.jpg,person,33.0,30.0,199.0,499.0
150,2007_000822.jpg,motorbike,97.0,164.0,229.0,345.0
151,2007_000822.jpg,motorbike,230.0,167.0,352.0,322.0
152,2007_000830.jpg,diningtable,123.0,181.0,351.0,369.0
153,2007_000830.jpg,chair,149.0,220.0,258.0,374.0
154,2007_000830.jpg,chair,251.0,200.0,347.0,346.0
155,2007_000830.jpg,chair,249.0,174.0,317.0,247.0
156,2007_000836.jpg,person,68.0,98.0,223.0,296.0
157,2007_000836.jpg,horse,92.0,161.0,225.0,441.0
158,2007_000837.jpg,boat,260.0,64.0,364.0,158.0
159,2007_000847.jpg,diningtable,0.0,278.0,207.0,499.0
160,2007_000847.jpg,person,60.0,110.0,295.0,499.0
161,2007_000862.jpg,person,304.0,130.0,317.0,150.0
162,2007_000862.jpg,boat,303.0,141.0,353.0,159.0
163,2007_000876.jpg,cat,116.0,30.0,375.0,328.0
164,2007_000876.jpg,cat,260.0,13.0,397.0,131.0
165,2007_000904.jpg,cow,236.0,166.0,337.0,262.0
166,2007_000904.jpg,person,16.0,112.0,164.0,237.0
167,2007_000904.jpg,horse,0.0,212.0,304.0,374.0
168,2007_000925.jpg,sheep,28.0,100.0,215.0,342.0
169,2007_000925.jpg,sheep,308.0,104.0,459.0,332.0
170,2007_000999.jpg,bottle,232.0,316.0,288.0,404.0
171,2007_000999.jpg,person,1.0,15.0,279.0,499.0
172,2007_001027.jpg,chair,202.0,173.0,253.0,272.0
173,2007_001027.jpg,chair,328.0,173.0,347.0,222.0
174,2007_001027.jpg,chair,255.0,188.0,305.0,291.0
175,2007_001027.jpg,chair,262.0,217.0,350.0,328.0
176,2007_001027.jpg,sofa,400.0,269.0,499.0,374.0
177,2007_001027.jpg,bicycle,57.0,155.0,93.0,217.0
178,2007_001027.jpg,tvmonitor,0.0,243.0,42.0,339.0
179,2007_001073.jpg,cow,54.0,177.0,148.0,247.0
180,2007_001073.jpg,cow,134.0,175.0,173.0,240.0
181,2007_001073.jpg,cow,226.0,152.0,281.0,235.0
182,2007_001073.jpg,cow,275.0,158.0,349.0,254.0
183,2007_001073.jpg,cow,326.0,151.0,424.0,239.0
184,2007_001073.jpg,cow,420.0,160.0,499.0,226.0
185,2007_001149.jpg,sofa,147.0,137.0,402.0,301.0
186,2007_001149.jpg,tvmonitor,74.0,84.0,145.0,152.0
187,2007_001149.jpg,pottedplant,0.0,6.0,141.0,374.0
188,2007_001154.jpg,sofa,0.0,232.0,173.0,374.0
189,2007_001154.jpg,pottedplant,133.0,229.0,170.0,273.0
190,2007_001175.jpg,person,118.0,152.0,366.0,328.0
191,2007_001175.jpg,person,156.0,168.0,255.0,229.0
192,2007_001175.jpg,tvmonitor,359.0,113.0,448.0,186.0
193,2007_001185.jpg,cat,196.0,198.0,288.0,322.0
194,2007_001185.jpg,person,77.0,77.0,288.0,374.0
195,2007_001185.jpg,diningtable,203.0,222.0,499.0,374.0
196,2007_001185.jpg,bottle,451.0,130.0,499.0,252.0
197,2007_001225.jpg,dog,99.0,211.0,302.0,413.0
198,2007_001239.jpg,dog,107.0,59.0,319.0,159.0
199,2007_001239.jpg,dog,227.0,137.0,380.0,374.0
200,2007_001239.jpg,dog,117.0,93.0,285.0,306.0
201,2007_001284.jpg,person,134.0,122.0,234.0,374.0
202,2007_001284.jpg,person,237.0,114.0,375.0,303.0
203,2007_001284.jpg,person,275.0,116.0,425.0,359.0
204,2007_001284.jpg,person,300.0,113.0,499.0,374.0
205,2007_001284.jpg,person,0.0,113.0,125.0,374.0
206,2007_001284.jpg,person,418.0,89.0,447.0,138.0
207,2007_001288.jpg,aeroplane,67.0,75.0,425.0,208.0
208,2007_001288.jpg,aeroplane,356.0,271.0,496.0,316.0
209,2007_001288.jpg,aeroplane,195.0,271.0,315.0,313.0
210,2007_001289.jpg,bird,156.0,97.0,354.0,187.0
211,2007_001299.jpg,cow,38.0,25.0,228.0,411.0
212,2007_001299.jpg,cow,210.0,239.0,318.0,407.0
213,2007_001299.jpg,cow,317.0,220.0,407.0,434.0
214,2007_001311.jpg,bicycle,464.0,103.0,489.0,165.0
215,2007_001311.jpg,bicycle,431.0,117.0,464.0,185.0
216,2007_001311.jpg,bicycle,333.0,127.0,379.0,219.0
217,2007_001311.jpg,bicycle,176.0,187.0,303.0,318.0
218,2007_001311.jpg,bicycle,11.0,160.0,180.0,318.0
219,2007_001311.jpg,person,462.0,66.0,494.0,153.0
220,2007_001311.jpg,person,430.0,74.0,467.0,170.0
221,2007_001311.jpg,person,332.0,78.0,386.0,200.0
222,2007_001311.jpg,person,186.0,105.0,290.0,292.0
223,2007_001311.jpg,person,26.0,60.0,162.0,279.0
224,2007_001321.jpg,car,0.0,97.0,455.0,332.0
225,2007_001340.jpg,dog,325.0,283.0,499.0,374.0
226,2007_001340.jpg,chair,212.0,47.0,405.0,265.0
227,2007_001340.jpg,person,149.0,139.0,251.0,374.0
228,2007_001340.jpg,person,91.0,110.0,330.0,373.0
229,2007_001377.jpg,aeroplane,272.0,162.0,317.0,249.0
230,2007_001397.jpg,dog,127.0,120.0,213.0,262.0
231,2007_001408.jpg,bottle,113.0,244.0,177.0,447.0
232,2007_001408.jpg,person,55.0,106.0,229.0,386.0
233,2007_001408.jpg,bottle,19.0,67.0,49.0,166.0
234,2007_001408.jpg,person,209.0,0.0,332.0,107.0
235,2007_001408.jpg,person,83.0,86.0,332.0,365.0
236,2007_001408.jpg,pottedplant,118.0,0.0,183.0,129.0
237,2007_001416.jpg,sheep,207.0,77.0,400.0,191.0
238,2007_001416.jpg,sheep,18.0,70.0,182.0,194.0
239,2007_001416.jpg,sheep,0.0,105.0,120.0,248.0
240,2007_001416.jpg,sheep,0.0,184.0,323.0,327.0
241,2007_001416.jpg,sheep,329.0,25.0,471.0,105.0
242,2007_001416.jpg,sheep,26.0,12.0,251.0,133.0
243,2007_001420.jpg,horse,191.0,108.0,339.0,269.0
244,2007_001420.jpg,person,280.0,79.0,363.0,267.0
245,2007_001420.jpg,pottedplant,435.0,147.0,499.0,305.0
246,2007_001423.jpg,person,123.0,55.0,381.0,332.0
247,2007_001430.jpg,diningtable,0.0,268.0,249.0,373.0
248,2007_001430.jpg,person,99.0,153.0,234.0,285.0
249,2007_001430.jpg,person,210.0,145.0,302.0,351.0
250,2007_001430.jpg,person,244.0,153.0,397.0,373.0
251,2007_001430.jpg,pottedplant,55.0,173.0,99.0,219.0
252,2007_001430.jpg,tvmonitor,315.0,0.0,417.0,65.0
253,2007_001430.jpg,pottedplant,343.0,82.0,427.0,213.0
254,2007_001439.jpg,diningtable,3.0,323.0,374.0,499.0
255,2007_001439.jpg,chair,194.0,281.0,272.0,335.0
256,2007_001457.jpg,sofa,135.0,120.0,349.0,263.0
257,2007_001457.jpg,chair,431.0,211.0,499.0,374.0
258,2007_001458.jpg,sofa,105.0,120.0,391.0,298.0
259,2007_001487.jpg,boat,241.0,116.0,276.0,150.0
260,2007_001526.jpg,person,2.0,17.0,113.0,297.0
261,2007_001526.jpg,person,108.0,50.0,213.0,296.0
262,2007_001526.jpg,person,211.0,34.0,315.0,296.0
263,2007_001526.jpg,person,288.0,32.0,386.0,296.0
264,2007_001526.jpg,person,380.0,14.0,499.0,296.0
265,2007_001558.jpg,person,0.0,55.0,285.0,328.0
266,2007_001558.jpg,person,282.0,14.0,499.0,327.0
267,2007_001568.jpg,aeroplane,2.0,41.0,399.0,371.0
268,2007_001583.jpg,person,311.0,44.0,411.0,281.0
269,2007_001583.jpg,person,69.0,15.0,231.0,374.0
270,2007_001585.jpg,person,196.0,114.0,327.0,357.0
271,2007_001585.jpg,sofa,5.0,179.0,424.0,340.0
272,2007_001585.jpg,bottle,57.0,157.0,71.0,190.0
273,2007_001586.jpg,horse,27.0,53.0,428.0,328.0
274,2007_001586.jpg,person,210.0,39.0,330.0,236.0
275,2007_001587.jpg,bicycle,203.0,248.0,273.0,324.0
276,2007_001594.jpg,sheep,269.0,152.0,333.0,207.0
277,2007_001594.jpg,sheep,230.0,152.0,268.0,208.0
278,2007_001594.jpg,sheep,178.0,148.0,205.0,209.0
279,2007_001594.jpg,sheep,150.0,141.0,179.0,209.0
280,2007_001594.jpg,sheep,205.0,149.0,238.0,211.0
281,2007_001594.jpg,person,334.0,92.0,399.0,217.0
282,2007_001594.jpg,dog,252.0,176.0,301.0,237.0
283,2007_001595.jpg,bus,267.0,161.0,441.0,295.0
284,2007_001595.jpg,bus,39.0,157.0,274.0,287.0
285,2007_001602.jpg,bottle,251.0,1.0,350.0,364.0
286,2007_001602.jpg,bottle,111.0,2.0,224.0,202.0
287,2007_001609.jpg,diningtable,2.0,119.0,373.0,499.0
288,2007_001609.jpg,chair,178.0,74.0,262.0,123.0
289,2007_001609.jpg,chair,332.0,116.0,374.0,219.0
290,2007_001609.jpg,chair,28.0,110.0,71.0,181.0
291,2007_001609.jpg,chair,3.0,168.0,33.0,264.0
292,2007_001627.jpg,person,103.0,6.0,279.0,474.0
293,2007_001630.jpg,person,25.0,13.0,53.0,113.0
294,2007_001630.jpg,person,189.0,26.0,267.0,213.0
295,2007_001630.jpg,person,73.0,94.0,199.0,357.0
296,2007_001630.jpg,person,154.0,195.0,342.0,499.0
297,2007_001630.jpg,person,332.0,31.0,372.0,254.0
298,2007_001630.jpg,bicycle,84.0,230.0,199.0,427.0
299,2007_001630.jpg,bicycle,148.0,357.0,339.0,499.0
300,2007_001667.jpg,person,250.0,114.0,297.0,216.0
301,2007_001677.jpg,diningtable,109.0,268.0,499.0,374.0
302,2007_001677.jpg,chair,51.0,229.0,139.0,374.0
303,2007_001678.jpg,tvmonitor,372.0,101.0,499.0,227.0
304,2007_001678.jpg,tvmonitor,251.0,108.0,348.0,199.0
305,2007_001678.jpg,person,106.0,191.0,255.0,332.0
306,2007_001678.jpg,person,118.0,61.0,156.0,109.0
307,2007_001678.jpg,chair,110.0,81.0,144.0,112.0
308,2007_001678.jpg,tvmonitor,163.0,59.0,194.0,83.0
309,2007_001686.jpg,person,111.0,167.0,205.0,499.0
310,2007_001698.jpg,boat,60.0,92.0,446.0,208.0
311,2007_001698.jpg,boat,38.0,137.0,357.0,232.0
312,2007_001704.jpg,tvmonitor,117.0,0.0,404.0,316.0
313,2007_001709.jpg,person,366.0,131.0,425.0,286.0
314,2007_001709.jpg,person,0.0,0.0,201.0,332.0
315,2007_001709.jpg,motorbike,0.0,44.0,411.0,332.0
316,2007_001717.jpg,tvmonitor,0.0,110.0,57.0,168.0
317,2007_001717.jpg,person,370.0,159.0,475.0,403.0
318,2007_001717.jpg,person,226.0,98.0,364.0,403.0
319,2007_001717.jpg,chair,145.0,206.0,262.0,365.0
320,2007_001724.jpg,horse,34.0,14.0,218.0,301.0
321,2007_001733.jpg,sheep,0.0,269.0,81.0,328.0
322,2007_001733.jpg,sheep,235.0,274.0,293.0,325.0
323,2007_001733.jpg,sheep,179.0,274.0,234.0,364.0
324,2007_001733.jpg,sheep,131.0,260.0,166.0,286.0
325,2007_001733.jpg,sheep,103.0,251.0,115.0,268.0
326,2007_001733.jpg,sheep,55.0,253.0,81.0,274.0
327,2007_001733.jpg,sheep,22.0,262.0,41.0,273.0
328,2007_001733.jpg,sheep,7.0,253.0,24.0,270.0
329,2007_001733.jpg,sheep,29.0,255.0,44.0,268.0
330,2007_001733.jpg,sheep,202.0,255.0,214.0,266.0
331,2007_001733.jpg,sheep,164.0,259.0,182.0,280.0
332,2007_001733.jpg,sheep,216.0,258.0,230.0,265.0
333,2007_001733.jpg,sheep,254.0,263.0,269.0,277.0
334,2007_001733.jpg,sheep,269.0,265.0,286.0,275.0
335,2007_001733.jpg,sheep,360.0,263.0,375.0,275.0
336,2007_001733.jpg,sheep,337.0,261.0,350.0,271.0
337,2007_001733.jpg,sheep,323.0,261.0,341.0,273.0
338,2007_001733.jpg,sheep,311.0,259.0,322.0,273.0
339,2007_001733.jpg,sheep,296.0,258.0,311.0,273.0
340,2007_001761.jpg,aeroplane,26.0,86.0,499.0,272.0
341,2007_001763.jpg,cat,280.0,118.0,499.0,374.0
342,2007_001763.jpg,dog,0.0,23.0,329.0,365.0
343,2007_001763.jpg,sofa,0.0,47.0,499.0,374.0
344,2007_001763.jpg,tvmonitor,82.0,0.0,194.0,15.0
345,2007_001764.jpg,cow,466.0,104.0,499.0,149.0
346,2007_001764.jpg,cow,277.0,102.0,348.0,146.0
347,2007_001764.jpg,cow,220.0,105.0,281.0,147.0
348,2007_001764.jpg,cow,133.0,102.0,222.0,147.0
349,2007_001764.jpg,cow,97.0,96.0,143.0,132.0
350,2007_001764.jpg,cow,1.0,111.0,10.0,139.0
351,2007_001774.jpg,cat,13.0,85.0,499.0,285.0
352,2007_001825.jpg,cat,0.0,38.0,402.0,299.0
353,2007_001825.jpg,dog,0.0,2.0,499.0,371.0
354,2007_001834.jpg,diningtable,45.0,38.0,455.0,303.0
355,2007_001857.jpg,car,0.0,10.0,499.0,373.0
356,2007_001857.jpg,person,396.0,0.0,478.0,126.0
357,2007_001857.jpg,person,327.0,0.0,412.0,121.0
358,2007_001857.jpg,person,225.0,0.0,326.0,116.0
359,2007_001857.jpg,person,167.0,2.0,235.0,103.0
360,2007_001857.jpg,person,85.0,0.0,144.0,44.0
361,2007_001857.jpg,person,131.0,31.0,172.0,66.0
362,2007_001872.jpg,sheep,152.0,21.0,354.0,341.0
363,2007_001884.jpg,bus,188.0,216.0,200.0,244.0
364,2007_001884.jpg,bus,199.0,215.0,310.0,250.0
365,2007_001884.jpg,bus,308.0,212.0,415.0,244.0
366,2007_001884.jpg,aeroplane,129.0,111.0,434.0,210.0
367,2007_001901.jpg,chair,191.0,260.0,246.0,389.0
368,2007_001901.jpg,chair,291.0,254.0,311.0,414.0
369,2007_001901.jpg,chair,232.0,257.0,307.0,399.0
370,2007_001901.jpg,diningtable,237.0,265.0,311.0,412.0
371,2007_001901.jpg,sofa,3.0,283.0,172.0,496.0
372,2007_001917.jpg,cow,190.0,166.0,265.0,209.0
373,2007_001917.jpg,cow,415.0,180.0,481.0,216.0
374,2007_001917.jpg,cow,340.0,172.0,419.0,219.0
375,2007_001955.jpg,horse,246.0,182.0,295.0,238.0
376,2007_001955.jpg,horse,211.0,177.0,247.0,225.0
377,2007_001960.jpg,horse,107.0,137.0,263.0,331.0
378,2007_002024.jpg,bus,336.0,123.0,499.0,272.0
379,2007_002024.jpg,bus,103.0,87.0,342.0,300.0
380,2007_002024.jpg,bus,0.0,108.0,70.0,296.0
381,2007_002024.jpg,person,173.0,159.0,206.0,198.0
382,2007_002046.jpg,horse,276.0,142.0,453.0,422.0
383,2007_002046.jpg,horse,0.0,66.0,268.0,432.0
384,2007_002055.jpg,dog,14.0,247.0,150.0,367.0
385,2007_002055.jpg,person,63.0,145.0,228.0,374.0
386,2007_002055.jpg,sofa,1.0,219.0,274.0,373.0
387,2007_002079.jpg,person,209.0,36.0,326.0,373.0
388,2007_002079.jpg,person,312.0,78.0,432.0,371.0
389,2007_002088.jpg,cow,0.0,29.0,469.0,331.0
390,2007_002094.jpg,bird,71.0,0.0,334.0,330.0
391,2007_002099.jpg,aeroplane,0.0,91.0,499.0,330.0
392,2007_002105.jpg,motorbike,168.0,95.0,406.0,275.0
393,2007_002105.jpg,person,236.0,98.0,357.0,239.0
394,2007_002107.jpg,aeroplane,407.0,242.0,448.0,256.0
395,2007_002119.jpg,tvmonitor,368.0,134.0,442.0,201.0
396,2007_002119.jpg,person,154.0,64.0,255.0,331.0
397,2007_002119.jpg,person,84.0,35.0,163.0,367.0
398,2007_002119.jpg,person,29.0,1.0,142.0,374.0
399,2007_002119.jpg,person,5.0,116.0,30.0,152.0
400,2007_002119.jpg,person,1.0,137.0,43.0,270.0
401,2007_002120.jpg,bird,227.0,34.0,346.0,89.0
402,2007_002120.jpg,person,63.0,23.0,495.0,333.0
403,2007_002132.jpg,tvmonitor,183.0,154.0,305.0,248.0
404,2007_002142.jpg,person,177.0,85.0,315.0,332.0
405,2007_002142.jpg,person,291.0,70.0,408.0,332.0
406,2007_002142.jpg,person,4.0,129.0,61.0,217.0
407,2007_002198.jpg,aeroplane,117.0,105.0,425.0,176.0
408,2007_002212.jpg,bird,41.0,71.0,458.0,246.0
409,2007_002216.jpg,bus,359.0,109.0,499.0,312.0
410,2007_002216.jpg,bus,64.0,103.0,395.0,318.0
411,2007_002227.jpg,tvmonitor,418.0,63.0,499.0,134.0
412,2007_002227.jpg,bicycle,32.0,19.0,449.0,329.0
413,2007_002234.jpg,boat,109.0,149.0,414.0,249.0
414,2007_002234.jpg,boat,0.0,82.0,135.0,165.0
415,2007_002260.jpg,motorbike,106.0,60.0,446.0,286.0
416,2007_002262.jpg,person,92.0,35.0,466.0,332.0
417,2007_002266.jpg,aeroplane,230.0,250.0,457.0,345.0
418,2007_002266.jpg,aeroplane,4.0,117.0,498.0,257.0
419,2007_002268.jpg,dog,64.0,255.0,241.0,353.0
420,2007_002268.jpg,cat,287.0,185.0,377.0,248.0
421,2007_002268.jpg,sofa,5.0,187.0,492.0,374.0
422,2007_002273.jpg,horse,115.0,50.0,189.0,180.0
423,2007_002273.jpg,person,120.0,13.0,185.0,117.0
424,2007_002281.jpg,car,0.0,29.0,386.0,212.0
425,2007_002281.jpg,person,188.0,53.0,213.0,95.0
426,2007_002284.jpg,pottedplant,17.0,0.0,105.0,87.0
427,2007_002284.jpg,pottedplant,0.0,39.0,24.0,83.0
428,2007_002284.jpg,pottedplant,119.0,18.0,215.0,115.0
429,2007_002284.jpg,pottedplant,175.0,47.0,233.0,124.0
430,2007_002284.jpg,pottedplant,168.0,120.0,239.0,242.0
431,2007_002284.jpg,pottedplant,109.0,277.0,249.0,492.0
432,2007_002293.jpg,person,1.0,46.0,263.0,499.0
433,2007_002293.jpg,person,86.0,130.0,286.0,499.0
434,2007_002344.jpg,person,2.0,43.0,332.0,499.0
435,2007_002361.jpg,pottedplant,20.0,198.0,147.0,485.0
436,2007_002361.jpg,person,293.0,295.0,374.0,499.0
437,2007_002368.jpg,sofa,40.0,223.0,74.0,276.0
438,2007_002368.jpg,sofa,283.0,315.0,332.0,499.0
439,2007_002368.jpg,chair,33.0,268.0,111.0,386.0
440,2007_002368.jpg,chair,182.0,273.0,271.0,390.0
441,2007_002368.jpg,diningtable,134.0,262.0,255.0,402.0
442,2007_002370.jpg,person,453.0,189.0,464.0,209.0
443,2007_002370.jpg,person,460.0,188.0,473.0,208.0
444,2007_002370.jpg,car,394.0,188.0,431.0,207.0
